0,0,0,26035.43,-6194.267,-22794.0,13904.27,3819.733,-32237.73,29563.63,-8927.5,-19304.5,17682.93,5290.133,-32062.13,31898.2,-11233.7,-13467.47,20246.13,6819.733,-28803.6,32672.8,-9853.0,-9389.366,21093.07,7365.2,-24070.53,31465.27,-5642.367,-5369.133,22197.6,6855.467,-20133.2,29654.87,-769.5667,548.0667,22545.2,6048.933,-15285.73,26979.63,3951.167,7079.9,21467.2,5481.733,-9658.8,23151.93,11355.23,12189.67,19680.13,4983.6,-3493.067,17764.7,19283.1,16460.37,17005.47,4150.267,-411.8667,10976.37,24331.97,21268.97,13328.53,3609.733,1285.733,3792.2,27552.53,25118.7,8771.066,3651.2,3421.2,-4086.2,30093.93,26437.0,3058.933,3293.733,3246.133,-11679.6,31834.77,24768.47,-3954.4,2024.533,1196.8,-17150.37,32339.1,19233.0,-10037.07,150.8,-2721.2,-21260.33,29046.33,12918.8,-15362.8,-1541.067,-6646.667,-25182.03,22238.57,4011.867,-20513.6,-1917.067,-11695.47,-26944.93,13078.4,-5259.633,-21323.47,-3915.2,-17768.27,-24072.43,5091.833,-14454.03,-20052.67,-5290.0,-22440.67,-19806.0,-807.0333,-22255.4,-12908.8,-6098.933,-25857.47,0,0,0,0
7725.2,-7462.0,-28771.6,18925.73,-11355.57,-20179.4,9389.066,-6986.0,-30314.93,23189.3,-13355.63,-20048.37,11438.4,-5715.733,-30535.6,27228.2,-15342.93,-18178.1,14814.67,-4026.933,-26503.6,29738.0,-14234.37,-15620.07,16734.8,-3021.6,-22137.07,30330.27,-11929.27,-11767.17,18513.2,-2136.4,-17958.13,29009.1,-8436.467,-5192.567,20183.07,-1338.4,-12805.6,26752.3,-2915.367,2622.233,20400.53,137.8667,-7112.267,23378.47,3928.2,9425.533,18698.0,661.8666,-2025.733,18379.2,12769.13,14205.13,15907.73,587.7333,-65.6,12499.13,18919.67,18402.43,12811.07,1579.2,957.2,6187.8,23965.93,20789.9,8924.934,1734.933,2029.467,-1168.8,28045.6,21178.93,4953.067,1528.133,1962.8,-8811.767,30865.23,19858.87,-38.93333,278.2667,-203.8667,-15012.67,32404.53,17452.13,-4478.267,-1296.0,-2701.333,-20388.33,32471.5,14001.4,-8657.467,-2941.867,-6967.467,-23934.13,30182.8,8212.767,-13379.2,-4782.0,-11823.87,-26058.27,24025.3,436.7333,-16176.4,-5448.133,-16805.2,-25818.8,16510.9,-7898.2,-16599.87,-6781.867,-21904.27,-22692.4,9389.767,-16245.93,-13836.4,-7864.267,-25192.13,-19262.13,2970.833,-22748.2,0
7557.2,119.6,-32374.13,26322.77,-17008.2,-30155.9,12702.67,1936.133,-30586.4,30430.3,-16219.67,-26474.37,16017.33,3354.267,-27470.8,31911.13,-13168.53,-21496.3,18156.67,4115.467,-24518.27,31730.73,-9000.467,-14960.43,19766.93,4483.733,-20704.67,30571.77,-4493.167,-7519.7,20258.67,4101.467,-15616.67,28106.37,1737.4,871.0333,19296.4,2872.133,-10396.53,24895.57,8893.767,8468.967,16907.6,1756.0,-6766.4,20891.0,15136.77,14985.17,14438.8,800.8,-3959.067,16370.03,20096.87,20618.9,11631.2,223.4667,-795.3333,9862.4,25083.07,24276.73,8244.667,-41.86666,1756.933,2338.6,29374.73,25097.83,3970.667,-542.8,1265.067,-4045.533,31803.57,23336.53,-602.9333,-1228.8,-1082.267,-9410.467,32269.67,20728.23,-5020.933,-2458.533,-3404.533,-14616.6,30820.87,15825.87,-9325.866,-3639.333,-5836.533,-18030.37,30150.5,9566.233,-10782.53,-5678.4,-10255.2,-19441.83,26735.77,4593.9,-13153.73,-7671.867,-15078.53,-19714.8,20588.4,-746.4,-15816.27,-8622.267,-17984.67,-20499.47,13716.53,-7489.2,-16413.33,-8163.333,-20556.93,-19894.7,7264.367,-14644.4,-12094.8,-8198.0,-23647.2,-15536.7,2489.733,-19900.9,0
18093.17,-21476.8,-29890.2,11857.47,-482.6667,-32093.47,24002.17,-21355.37,-29565.23,17784.73,975.0667,-30134.27,28407.27,-20003.33,-25668.33,22492.2,1789.6,-26779.87,31607.63,-15585.4,-20636.07,24782.07,1681.2,-22455.87,31214.73,-9099.6,-14703.53,23652.07,1882.8,-17665.6,28722.77,-3043.033,-7667.1,23451.27,1013.2,-12614.27,25459.67,2628.3,1119.833,20915.13,-308.1333,-7765.467,21760.53,8813.7,8525.634,16509.87,-945.7333,-4062.667,17145.0,15606.8,14085.03,12608.13,-1240.133,-1170.667,11077.77,21255.77,18123.2,8369.6,-936.4,1044.933,4676.3,25467.43,20078.47,4112.0,-840.1334,1803.733,-1279.167,28606.43,20634.17,-131.0667,-1002.667,1634.667,-7347.033,30863.6,19846.2,-3977.2,-1219.333,884.9333,-14041.0,30807.73,17918.9,-7759.6,-1776.4,-1138.8,-19513.37,28689.63,14096.93,-11162.53,-3196.8,-5166.4,-22502.3,25352.33,9411.0,-13574.53,-4925.333,-9926.0,-23896.47,20191.0,3769.533,-15230.27,-6006.0,-13977.33,-24708.5,13644.53,-2593.633,-14714.67,-6665.733,-18058.8,-24231.07,6533.233,-9576.2,-13226.0,-7346.4,-22227.6,-22071.4,1027.3,-17199.1,-10374.13,-7711.6,-25538.67,0
0,0,0,9905.866,-14072.0,-24142.23,10317.07,-2960.667,-32472.67,17551.5,-13217.0,-21589.07,14319.47,-2053.2,-30771.2,23544.77,-11479.67,-16218.87,17877.6,-1198.267,-27840.4,27834.67,-9258.134,-8331.9,19957.07,-723.7333,-24301.87,30432.3,-5160.8,-341.0333,19911.33,-198.2667,-19950.4,30037.73,749.0333,6930.0,18252.93,414.4,-14581.33,26792.23,5983.6,13383.3,15244.0,709.7333,-9448.533,22559.9,9388.866,18051.13,11120.67,178.4,-5827.733,16945.8,13009.63,20238.77,7002.933,-209.8667,-3242.0,10102.17,16540.87,20328.9,3403.467,-566.2667,-1766.0,2405.533,18294.1,20145.83,551.6,-1043.867,-1713.733,-4554.2,19175.93,19446.97,-2457.6,-1707.867,-3273.867,-10437.4,19379.37,17873.97,-5486.4,-2162.667,-5216.267,-15622.8,18210.17,15058.9,-8409.6,-2590.133,-8025.867,-19731.07,14819.07,11258.3,-10919.07,-3165.467,-11713.73,-22679.63,10284.47,6252.667,-13281.6,-3237.2,-15158.4,-25201.37,4706.5,-501.1,-16007.73,-2498.4,-19175.87,-26754.77,-1549.067,-8818.167,-17101.87,-1892.267,-22984.8,-25150.87,-6024.2,-16376.53,-14491.2,-2142.533,-26214.53,0,0,0,0
0,0,0,16307.33,-7643.7,-31639.8,7387.067,1569.467,-31474.4,24232.1,-4073.767,-27304.27,12052.4,1908.667,-30084.0,29212.93,-972.9,-20803.63,13788.67,3417.2,-26867.73,31081.5,2250.867,-12994.3,15939.47,4292.4,-21827.73,29527.73,7987.533,-4224.033,16677.73,4242.0,-16539.87,25981.3,13312.93,4991.0,15205.2,3201.2,-11294.67,21482.27,17024.17,13430.93,12376.53,1668.4,-6920.4,15893.43,20959.63,18819.83,9020.267,1017.067,-2882.533,9341.167,24829.07,21373.47,5236.533,-242.4,-1135.733,2749.933,27344.07,21827.77,1767.6,-1539.067,-1534.133,-2667.733,27678.27,21436.0,-1419.467,-2108.8,-2031.2,-7957.3,27164.4,19116.2,-4567.467,-1883.067,-2865.733,-13490.1,24777.5,16079.9,-7364.267,-1355.067,-5474.667,-18537.07,19990.43,11734.0,-11423.73,-642.2667,-9187.066,-22867.0,13691.0,4156.267,-15613.87,425.8667,-13941.47,-26344.53,4938.267,-4107.367,-18872.53,2398.533,-18583.07,-28014.1,-3912.7,-12485.87,-15589.87,1782.667,-23373.87,-24529.73,-7106.6,-19381.1,-8825.066,122.5333,-27780.4,-18215.17,-6527.6,-24972.77,-3018.933,-1526.8,-30111.47,0,0,0,0
0,0,0,0,0,0,18572.9,-11621.03,-30209.9,16611.2,14833.47,-32137.07,24893.27,-8607.1,-27274.27,19325.6,16264.27,-32432.53,28942.83,-6453.1,-23310.93,19052.4,16997.07,-31203.07,31255.2,-4123.633,-18278.8,17783.73,16434.67,-28475.07,32557.7,-976.9333,-11038.23,17528.53,15272.67,-23909.33,32217.3,2502.433,-2050.267,16108.4,13672.67,-18398.53,29059.4,5738.9,6704.433,15704.67,11257.87,-12206.13,23172.03,9827.866,14648.63,14799.07,9453.6,-6440.267,15951.3,14925.97,21565.13,12373.6,7031.067,-3017.067,8549.066,19494.23,27412.83,10205.33,4823.2,-728.6667,345.2,23895.5,30165.07,5911.467,3233.467,-1358.667,-7149.767,27221.2,27689.23,1472.8,1390.667,-3542.4,-12551.27,28969.77,22757.23,-2771.067,284.6667,-5844.4,-16023.9,29432.23,15701.13,-6003.867,-546.0,-8239.6,-18880.73,26942.33,5690.8,-8053.067,-228.0,-10990.27,-22251.9,22623.7,-5189.033,-10109.73,1547.6,-15148.53,-22687.5,17419.33,-15181.83,-6007.067,1928.533,-19084.27,-19845.17,12247.7,-22153.0,-1841.2,3692.8,-22197.2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4489.433,10946.13,-24672.33,8952.267,3352.533,-30881.47,12476.93,10950.57,-15823.33,16248.13,4901.333,-30524.53,19420.67,11691.37,-5142.867,23443.07,7776.8,-24730.4,21521.2,13220.13,5736.967,26670.37,11518.8,-19098.93,18990.4,11994.27,16548.6,25463.83,12502.93,-14540.13,15665.2,11658.8,26373.53,22331.57,12304.67,-10190.53,10677.1,13921.3,30037.17,17445.03,12464.13,-5631.733,3456.733,16357.03,28604.07,12306.9,11060.27,-2404.4,-4123.267,18142.53,25258.1,6973.833,8233.6,-4008.133,-9834.866,16978.07,20710.07,1907.067,5124.0,-6337.067,-14220.93,16038.73,13870.93,-1245.733,3169.333,-8968.0,-17892.57,13657.43,5442.167,-4248.533,2036.8,-12073.47,-20914.33,8385.267,-3362.167,-6065.2,673.3333,-16105.87,-22116.53,4384.1,-11275.7,-7252.533,75.2,-20592.53,-19637.87,1931.8,-18610.2,-5328.0,330.5333,-24779.73,-12647.77,398.7333,-24268.47,1307.167,-137.3333,-28026.27,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,17387.23,2738.833,-16816.77,24885.3,6236.267,-25049.47,22981.83,5526.033,-10116.87,26275.43,8685.333,-21686.67,24679.57,6967.533,-2817.533,26149.3,10523.07,-17329.87,24176.0,7505.6,4269.567,24087.03,11320.27,-13691.33,22262.93,6544.0,10291.1,21174.77,10790.53,-11003.6,20148.53,5528.633,13991.63,17116.8,9862.533,-8286.134,16521.53,5119.067,16170.33,14306.93,8433.2,-5968.133,11469.7,4074.0,18566.43,11929.33,6388.267,-4628.0,7201.4,2291.6,20000.07,8141.333,4185.733,-4316.0,2833.967,232.4333,20384.47,5853.2,2256.533,-4041.067,-1967.4,-81.53333,20747.17,4477.2,851.3333,-4347.333,-6783.7,-443.8667,21554.97,2692.667,-880.4,-6281.2,-10699.4,-2526.067,23064.43,697.7333,-2093.467,-8136.267,-14604.6,-4630.833,24848.27,-1669.067,-2358.667,-9539.6,-18644.07,-5549.0,26253.2,-6183.733,-2475.333,-11804.27,-22029.63,-5620.367,23687.17,-11357.73,-2436.133,-15132.8,-24168.27,-5792.767,17065.97,-15106.93,-2587.467,-19025.33,-24865.0,-5665.067,7921.567,-17197.33,-2313.467,-22388.53,-22782.87,-4739.9,-2515.233,-16483.6,-2348.133,-25602.8,0,0,0,0
21159.73,5298.8,-27125.47,29175.8,3430.967,-8734.2,20328.8,6993.733,-24445.6,30013.63,-526.4667,-2078.467,19628.0,7658.933,-21040.53,29431.33,-3079.333,3941.7,18431.47,7529.867,-17416.53,27134.7,-4236.5,9263.233,16377.07,6355.333,-14228.8,24147.83,-5413.167,13662.17,12802.53,4710.133,-11261.6,20330.8,-5265.6,15781.77,9229.866,3329.6,-7990.8,15540.83,-1319.9,16253.67,6791.467,1465.6,-5400.0,10711.17,4907.233,16559.63,3989.467,-138.8,-3767.467,5501.267,10286.73,17145.0,1724.133,-1280.133,-3360.933,743.8666,14995.17,17932.7,-8.0,-2229.733,-3981.067,-3266.333,19400.57,18808.77,-1886.667,-2892.133,-5483.6,-6834.533,22811.5,19484.53,-3817.867,-3331.2,-7710.933,-9922.767,23498.33,19763.93,-6632.0,-3628.267,-10802.53,-12493.67,20609.63,18872.13,-9553.467,-3826.667,-13943.33,-14817.7,16548.63,16050.77,-12028.27,-4188.8,-17135.6,-16917.17,10910.77,11406.57,-14054.8,-4618.533,-20232.0,-19408.57,4143.767,4523.933,-15613.2,-4681.067,-23442.13,-21773.4,-3134.4,-4527.7,-16883.2,-4371.333,-26244.93,-21836.93,-10401.67,-13263.87,-12436.8,-4710.4,-28424.0,-17903.77,-13676.7,-20678.0,0
